Iteration,Timestamp,temperature,residence_time,pressure,Measurement #,Value
0,2025-07-08 11:30:59,60.84443440871049,38.34347898661638,3.559382000545539,1,0.715057731
0,2025-07-08 11:30:59,60.84443440871049,38.34347898661638,3.559382000545539,2,0.715715647
0,2025-07-08 11:30:59,60.84443440871049,38.34347898661638,3.559382000545539,3,0.711922109
0,2025-07-08 11:46:30,51.858257107591925,64.58327528535912,2.199949831636006,1,0.757926226
0,2025-07-08 11:46:30,51.858257107591925,64.58327528535912,2.199949831636006,2,0.762869954
0,2025-07-08 11:46:30,51.858257107591925,64.58327528535912,2.199949831636006,3,0.760023832
0,2025-07-08 11:58:05,45.66620013846403,53.37086111390219,2.2857336358438816,1,0.718584239
0,2025-07-08 11:58:05,45.66620013846403,53.37086111390219,2.2857336358438816,2,0.72157222
0,2025-07-08 11:58:05,45.66620013846403,53.37086111390219,2.2857336358438816,3,0.715696454
0,2025-07-08 12:06:19,54.289981282698385,25.641157902710027,3.4439975445336497,1,0.710002303
0,2025-07-08 12:06:19,54.289981282698385,25.641157902710027,3.4439975445336497,2,0.729534388
0,2025-07-08 12:06:19,54.289981282698385,25.641157902710027,3.4439975445336497,3,0.729534388
0,2025-07-08 13:01:28,67.23487190570876,20.077876584101432,3.9844231185824355,1,0.683233142
0,2025-07-08 13:01:28,67.23487190570876,20.077876584101432,3.9844231185824355,2,0.711939514
0,2025-07-08 13:01:28,67.23487190570876,20.077876584101432,3.9844231185824355,3,0.726756215
0,2025-07-08 13:01:28,67.23487190570876,20.077876584101432,3.9844231185824355,4,0.725888848
0,2025-07-08 13:20:27,52.786667933247244,81.1653160488281,2.014132610439435,1,0.738354325
0,2025-07-08 13:20:27,52.786667933247244,81.1653160488281,2.014132610439435,2,0.740680516
0,2025-07-08 13:20:27,52.786667933247244,81.1653160488281,2.014132610439435,3,0.734539807
0,2025-07-08 13:49:18,26.03780912686371,72.47746602583894,2.7997219434305114,1,0.699908197
0,2025-07-08 13:49:18,26.03780912686371,72.47746602583894,2.7997219434305114,2,0.71218437
0,2025-07-08 13:49:18,26.03780912686371,72.47746602583894,2.7997219434305114,3,0.714111924
0,2025-07-08 14:10:07,27.099954844612693,117.37555188414593,2.4655426808606085,1,0.69727093
0,2025-07-08 14:10:07,27.099954844612693,117.37555188414593,2.4655426808606085,2,0.708691776
0,2025-07-08 14:10:07,27.099954844612693,117.37555188414593,2.4655426808606085,3,0.706313133
0,2025-07-08 14:26:06,29.077289553976936,81.83860093330874,2.7649239825343255,1,0.68855238
0,2025-07-08 14:26:06,29.077289553976936,81.83860093330874,2.7649239825343255,2,0.699024022
0,2025-07-08 14:26:06,29.077289553976936,81.83860093330874,2.7649239825343255,3,0.69703418
0,2025-07-08 14:49:16,69.24538986130548,66.676289324798,3.7198808134726415,1,0.644286573
0,2025-07-08 14:49:16,69.24538986130548,66.676289324798,3.7198808134726415,2,0.655833066
0,2025-07-08 14:49:16,69.24538986130548,66.676289324798,3.7198808134726415,3,0.644968569
0,2025-07-08 15:22:37,53.43040589418065,58.37835945487759,3.7354889718378415,1,0.85436219
0,2025-07-08 15:22:37,53.43040589418065,58.37835945487759,3.7354889718378415,2,0.855783582
0,2025-07-08 15:22:37,53.43040589418065,58.37835945487759,3.7354889718378415,3,0.85834378
0,2025-07-08 15:33:59,52.84771294590563,63.69038664609804,3.933533546455144,1,0.872443914
0,2025-07-08 15:33:59,52.84771294590563,63.69038664609804,3.933533546455144,2,0.883928478
0,2025-07-08 15:33:59,52.84771294590563,63.69038664609804,3.933533546455144,3,0.879520595
0,2025-07-08 15:49:12,51.665189466671876,72.59804662224306,4.0,1,0.878596842
0,2025-07-08 15:49:12,51.665189466671876,72.59804662224306,4.0,2,0.883237243
0,2025-07-08 15:49:12,51.665189466671876,72.59804662224306,4.0,3,0.87781769
